date,total_visits,total_revenue,year,month,day_of_week,day_of_year,is_weekend,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_sum_7,rolling_mean_14,rolling_std_14,rolling_sum_14,rolling_mean_30,rolling_std_30,rolling_sum_30
2021-05-03,9,16569.85,2021,5,0,123,0,8.0,7.0,11.0,9.0,3.0,10.285714285714286,4.8892496259407805,72.0,10.0,4.3677137127933685,140.0,10.466666666666667,4.4854810477679,314.0
2021-05-04,13,39842.39,2021,5,1,124,0,9.0,3.0,14.0,12.0,4.0,10.142857142857142,4.775931721614535,71.0,10.071428571428571,4.410900583332627,141.0,10.766666666666667,4.336559365030848,323.0
2021-05-05,12,31837.75,2021,5,2,125,0,13.0,8.0,14.0,16.0,12.0,9.857142857142858,4.561745697594726,69.0,9.785714285714286,4.117104498376207,137.0,10.766666666666667,4.336559365030848,323.0
2021-05-06,12,30428.170000000002,2021,5,3,126,0,12.0,9.0,17.0,11.0,13.0,9.142857142857142,3.5321651258386413,64.0,9.857142857142858,4.14834800960471,138.0,10.733333333333333,4.3226215970478306,322.0
2021-05-07,15,48431.31,2021,5,4,127,0,12.0,13.0,7.0,9.0,18.0,10.285714285714286,3.9880774697543253,72.0,10.285714285714286,4.357638235215396,144.0,10.633333333333333,4.181101433283132,319.0
2021-05-08,4,4702.27,2021,5,5,128,1,15.0,12.0,3.0,5.0,15.0,10.428571428571429,3.690399384761461,73.0,10.214285714285714,4.457984564085718,143.0,10.266666666666667,4.266415222475969,308.0
2021-05-09,1,891.32,2021,5,6,129,1,4.0,12.0,8.0,4.0,12.0,9.428571428571429,5.126959555693266,66.0,10.0,4.8357641986159265,140.0,9.9,4.573914041078205,297.0
2021-05-10,9,23542.11,2021,5,0,130,0,1.0,15.0,9.0,11.0,4.0,9.428571428571429,5.126959555693266,66.0,9.857142857142858,4.8334912188435295,138.0,10.066666666666666,4.440668894421763,302.0
2021-05-11,9,25552.77,2021,5,1,131,0,9.0,4.0,13.0,14.0,4.0,8.857142857142858,4.87950036474269,62.0,9.5,4.686313952515197,133.0,10.233333333333333,4.296617220585263,307.0
2021-05-12,13,25710.69,2021,5,2,132,0,9.0,1.0,12.0,14.0,15.0,9.0,5.000000000000023,63.0,9.428571428571429,4.619595148999474,132.0,10.166666666666666,4.235183775138377,305.0
2021-05-13,4,7062.63,2021,5,3,133,0,13.0,9.0,12.0,17.0,11.0,7.857142857142857,5.1130086194781095,55.0,8.5,4.274252071325565,119.0,9.933333333333334,4.378106450505054,298.0
2021-05-14,10,19607.62,2021,5,4,134,0,4.0,9.0,15.0,7.0,18.0,7.142857142857143,4.220133150686617,50.0,8.714285714285714,4.268463449507368,122.0,9.666666666666666,4.104945153426976,290.0
2021-05-15,7,18260.19,2021,5,5,135,1,10.0,13.0,4.0,3.0,14.0,7.571428571428571,3.9940431835899406,53.0,9.0,3.980722779364819,126.0,9.433333333333334,4.048697818186539,283.0
2021-05-16,5,13288.210000000001,2021,5,6,136,1,7.0,4.0,1.0,8.0,11.0,8.142857142857142,3.078342163598901,57.0,8.785714285714286,4.117104498376204,123.0,9.233333333333333,4.1162699329513694,277.0
2021-05-17,10,26780.75,2021,5,0,137,0,5.0,10.0,9.0,9.0,8.0,8.285714285714286,3.1471831698778163,58.0,8.857142857142858,4.129763317061302,124.0,9.3,4.111799673102286,279.0
2021-05-18,11,23690.96,2021,5,1,138,0,10.0,7.0,9.0,13.0,6.0,8.571428571428571,3.3094381626465257,60.0,8.714285714285714,4.008233284869305,122.0,9.466666666666667,4.074591863067349,284.0
2021-05-19,10,18968.5,2021,5,2,139,0,11.0,5.0,13.0,12.0,9.0,8.142857142857142,2.7945525240231386,57.0,8.571428571428571,3.9167153765188827,120.0,9.5,4.074732908530571,285.0
2021-05-20,13,43487.03,2021,5,3,140,0,10.0,10.0,4.0,12.0,12.0,9.428571428571429,2.6367367999823497,66.0,8.642857142857142,3.9924379067883513,121.0,9.533333333333333,4.099901877154963,286.0
2021-05-21,10,21952.199999999997,2021,5,4,141,0,13.0,11.0,10.0,15.0,16.0,9.428571428571429,2.6367367999823497,66.0,8.285714285714286,3.5826198284446726,116.0,9.333333333333334,3.9157800414902346,280.0
2021-05-22,7,24247.04,2021,5,5,142,1,10.0,10.0,7.0,4.0,11.0,9.428571428571429,2.6367367999823497,66.0,8.5,3.3911649915626496,119.0,9.2,3.9251619777690787,276.0
2021-05-23,6,21048.61,2021,5,6,143,1,7.0,13.0,5.0,1.0,9.0,9.571428571428571,2.37045304088645,67.0,8.857142857142858,2.7416206003901475,124.0,9.1,3.968409739690307,273.0
2021-05-24,13,39823.63,2021,5,0,144,0,6.0,10.0,10.0,9.0,5.0,10.0,2.708012801545353,70.0,9.142857142857142,2.957575484624674,128.0,9.366666666666667,3.9521564025080016,281.0
2021-05-25,16,43874.37,2021,5,1,145,0,13.0,7.0,11.0,9.0,4.0,10.714285714285714,3.5456210417116925,75.0,9.642857142857142,3.477557561480002,135.0,9.766666666666667,3.99726918277218,293.0
2021-05-26,11,37317.35,2021,5,2,146,0,16.0,6.0,10.0,13.0,11.0,10.857142857142858,3.532165125838627,76.0,9.5,3.368405237817146,133.0,9.766666666666667,3.99726918277218,293.0
2021-05-27,15,34745.549999999996,2021,5,3,147,0,11.0,13.0,13.0,4.0,14.0,11.142857142857142,3.804758924845382,78.0,10.285714285714286,3.268228676411558,144.0,9.8,4.0377528745407405,294.0
2021-05-28,8,12431.29,2021,5,4,148,0,15.0,16.0,10.0,10.0,14.0,10.857142857142858,3.976119189552036,76.0,10.142857142857142,3.3248977510511826,142.0,9.6,3.970581473963133,288.0
2021-05-29,7,30226.08,2021,5,5,149,1,8.0,11.0,7.0,7.0,17.0,10.857142857142858,3.976119189552036,76.0,10.142857142857142,3.3248977510511826,142.0,9.266666666666667,3.741042942663249,278.0
2021-05-30,8,11543.939999999999,2021,5,6,150,1,7.0,15.0,6.0,5.0,7.0,11.142857142857142,3.625307868699879,78.0,10.357142857142858,3.0535513462484936,145.0,9.3,3.724568940575993,279.0
2021-05-31,10,19331.67,2021,5,0,151,0,8.0,8.0,13.0,10.0,3.0,10.714285714285714,3.5456210417116933,75.0,10.357142857142858,3.0535513462484936,145.0,9.533333333333333,3.530491157911585,286.0
2021-06-01,13,20935.54,2021,6,1,152,0,10.0,7.0,16.0,11.0,8.0,10.285714285714286,2.9277002188456285,72.0,10.5,3.1317235362803784,147.0,9.7,3.5733689310287167,291.0
2021-06-02,12,22271.08,2021,6,2,153,0,13.0,8.0,11.0,10.0,9.0,10.428571428571429,2.9920529661724093,73.0,10.642857142857142,3.152706843263518,149.0,9.8,3.595015706646415,294.0
2021-06-03,14,26113.73,2021,6,3,154,0,12.0,10.0,15.0,13.0,13.0,10.285714285714286,2.751622897751205,72.0,10.714285714285714,3.220811446456708,150.0,9.833333333333334,3.6301736762226913,295.0
2021-06-04,14,29559.58,2021,6,4,155,0,14.0,13.0,8.0,10.0,12.0,11.142857142857142,2.853569193634046,78.0,11.0,3.3282011773514033,154.0,9.9,3.6892200839182996,297.0
2021-06-05,4,7975.18,2021,6,5,156,1,14.0,12.0,7.0,7.0,12.0,10.714285714285714,3.6839419880650555,75.0,10.785714285714286,3.683196175325752,151.0,9.633333333333333,3.8190388151031276,289.0
2021-06-06,5,15504.36,2021,6,6,157,1,4.0,14.0,8.0,6.0,15.0,10.285714285714286,4.191828786034652,72.0,10.714285714285714,3.7912565692164057,150.0,9.3,3.770575735787609,279.0
2021-06-07,8,14566.59,2021,6,0,158,0,5.0,14.0,10.0,13.0,4.0,10.0,4.2817441928883975,70.0,10.357142857142858,3.7948779823729595,145.0,9.433333333333334,3.6453402786470246,283.0
2021-06-08,9,21785.43,2021,6,1,159,0,8.0,4.0,13.0,16.0,1.0,9.428571428571429,4.076646614442787,66.0,9.857142857142858,3.4386299341708706,138.0,9.7,3.281610201904138,291.0
2021-06-09,16,42094.46,2021,6,2,160,0,9.0,5.0,12.0,11.0,9.0,10.0,4.725815626252627,70.0,10.214285714285714,3.8064433516093663,143.0,9.933333333333334,3.4733798836424294,298.0
2021-06-10,7,14797.09,2021,6,3,161,0,16.0,8.0,14.0,15.0,9.0,9.0,4.472135954999607,63.0,9.642857142857142,3.6290948830706813,135.0,9.866666666666667,3.510902559401092,296.0
2021-06-11,12,31217.85,2021,6,4,162,0,7.0,9.0,14.0,8.0,13.0,8.714285714285714,4.151878519188092,61.0,9.928571428571429,3.647217816664909,139.0,9.833333333333334,3.4847780648011835,295.0
2021-06-12,1,2959.17,2021,6,5,163,1,12.0,16.0,4.0,7.0,4.0,8.285714285714286,4.820590756130988,58.0,9.5,4.310095483504188,133.0,9.733333333333333,3.6946684171443067,292.0
2021-06-13,7,14413.11,2021,6,6,164,1,1.0,7.0,5.0,8.0,10.0,8.571428571428571,4.64962876142256,60.0,9.428571428571429,4.345011033256533,132.0,9.633333333333333,3.727653725716823,289.0
2021-06-14,8,20641.329999999998,2021,6,0,165,0,7.0,12.0,8.0,10.0,7.0,8.571428571428571,4.64962876142256,60.0,9.285714285714286,4.357638235215391,130.0,9.666666666666666,3.7077117521163303,290.0
2021-06-15,14,19839.2,2021,6,1,166,0,8.0,1.0,9.0,13.0,5.0,9.285714285714286,5.089672082242837,65.0,9.357142857142858,4.430786401065645,131.0,9.966666666666667,3.681110527088751,299.0
2021-06-16,17,35685.659999999996,2021,6,2,167,0,14.0,7.0,16.0,12.0,10.0,9.428571428571429,5.318431562567531,66.0,9.714285714285714,4.842576736671251,136.0,10.2,3.898717737923579,306.0
2021-06-17,8,12175.490000000002,2021,6,3,168,0,17.0,8.0,7.0,14.0,11.0,9.571428571428571,5.2553827281224565,67.0,9.285714285714286,4.697439096564658,130.0,10.1,3.9159268071071804,303.0
2021-06-18,6,10518.42,2021,6,4,169,0,8.0,14.0,12.0,14.0,10.0,8.714285714285714,5.282495802626081,61.0,8.714285714285714,4.564555272440563,122.0,9.966666666666667,3.986903848708985,299.0
2021-06-19,6,16942.27,2021,6,5,170,1,6.0,17.0,1.0,4.0,13.0,9.428571428571429,4.314979445958907,66.0,8.857142857142858,4.43512453831116,124.0,9.733333333333333,4.008037901029866,292.0
2021-06-20,6,14386.779999999999,2021,6,6,171,1,6.0,8.0,7.0,5.0,10.0,9.285714285714286,4.423960733486317,65.0,8.928571428571429,4.375882956427395,125.0,9.6,4.06498929039603,288.0
2021-06-21,12,27144.55,2021,6,0,172,0,6.0,6.0,8.0,8.0,7.0,9.857142857142858,4.488079449258595,69.0,9.214285714285714,4.440695916157775,129.0,9.766666666666667,4.057205878462396,293.0
2021-06-22,10,19183.97,2021,6,1,173,0,12.0,6.0,14.0,9.0,6.0,9.285714285714286,4.111540089159065,65.0,9.285714285714286,4.445024382187558,130.0,9.9,3.9943926213872674,297.0
2021-06-23,18,29924.8,2021,6,2,174,0,10.0,6.0,17.0,16.0,13.0,9.428571428571429,4.429339411136591,66.0,9.428571428571429,4.702115493040365,132.0,10.066666666666666,4.225810131130807,302.0
2021-06-24,15,33431.07,2021,6,3,175,0,18.0,12.0,8.0,7.0,16.0,10.428571428571429,4.825527358301313,73.0,10.0,4.867474467555823,140.0,10.033333333333333,4.18110143328313,301.0
2021-06-25,11,27225.54,2021,6,4,176,0,15.0,10.0,6.0,12.0,11.0,11.142857142857142,4.413183712037218,78.0,9.928571428571429,4.843144015620855,139.0,10.033333333333333,4.18110143328313,301.0
2021-06-26,4,10178.689999999999,2021,6,5,177,1,11.0,18.0,6.0,1.0,15.0,10.857142857142858,4.845223470201412,76.0,10.142857142857142,4.469678062010969,142.0,9.666666666666666,4.21273384357255,290.0
2021-06-27,2,4634.29,2021,6,6,178,1,4.0,15.0,6.0,7.0,8.0,10.285714285714286,5.677860093212531,72.0,9.785714285714286,4.917450424896913,137.0,9.466666666666667,4.431340836495804,284.0
2021-06-28,15,36737.48,2021,6,0,179,0,2.0,11.0,12.0,8.0,7.0,10.714285714285714,5.936168397046649,75.0,10.285714285714286,5.07525780214581,144.0,9.733333333333333,4.5176537497133165,292.0
2021-06-29,17,32175.95,2021,6,1,180,0,15.0,4.0,10.0,14.0,8.0,11.714285714285714,6.3695705170308505,82.0,10.5,5.302394234247844,147.0,10.033333333333333,4.6939677601506045,301.0
2021-06-30,14,28039.6,2021,6,2,181,0,17.0,2.0,18.0,17.0,10.0,11.142857142857142,5.871642911161287,78.0,10.285714285714286,5.07525780214581,144.0,10.166666666666666,4.749470629908955,305.0
2021-07-01,12,29001.05,2021,7,3,182,0,14.0,15.0,15.0,8.0,13.0,10.714285714285714,5.648430038936665,75.0,10.571428571428571,5.049208402760344,148.0,10.133333333333333,4.7323780807169795,304.0
2021-07-02,11,19681.47,2021,7,4,183,0,12.0,17.0,11.0,6.0,12.0,10.714285714285714,5.648430038936665,75.0,10.928571428571429,4.874806279611164,153.0,10.1,4.722287581247032,303.0
2021-07-03,6,14144.37,2021,7,5,184,1,11.0,14.0,4.0,6.0,14.0,11.0,5.291502622129193,77.0,10.928571428571429,4.874806279611164,153.0,9.833333333333334,4.720339944898274,295.0
2021-07-04,4,13900.97,2021,7,6,185,1,6.0,12.0,2.0,6.0,14.0,11.285714285714286,4.750939756661695,79.0,10.785714285714286,5.05627669989828,151.0,9.5,4.7687922276342425,285.0
2021-07-05,15,43306.119999999995,2021,7,0,186,0,4.0,11.0,15.0,12.0,4.0,11.285714285714286,4.750939756661695,79.0,11.0,5.1738989910154745,154.0,9.866666666666667,4.754187506880083,296.0
2021-07-06,17,39100.37,2021,7,1,187,0,15.0,6.0,17.0,10.0,5.0,11.285714285714286,4.750939756661695,79.0,11.5,5.402990624858411,161.0,10.266666666666667,4.8347401836787585,308.0
2021-07-07,13,38141.95,2021,7,2,188,0,17.0,4.0,14.0,18.0,8.0,11.142857142857142,4.670066788550666,78.0,11.142857142857142,5.09686393560022,156.0,10.433333333333334,4.8400864436091595,313.0
2021-07-08,8,22915.57,2021,7,3,189,0,13.0,15.0,12.0,15.0,9.0,10.571428571428571,4.790864322059341,74.0,10.642857142857142,5.032313168332829,149.0,10.4,4.8537223539933905,312.0
2021-07-09,6,13474.6,2021,7,4,190,0,8.0,17.0,11.0,11.0,16.0,9.857142857142858,5.080307452263496,69.0,10.285714285714286,5.180266869106744,144.0,10.066666666666666,4.798946244486514,302.0
2021-07-10,3,2904.98,2021,7,5,191,1,6.0,13.0,6.0,4.0,7.0,9.428571428571429,5.563486402641888,66.0,10.214285714285714,5.279547932695235,143.0,9.933333333333334,4.9405663038055465,298.0
2021-07-11,7,16129.24,2021,7,6,192,1,3.0,8.0,4.0,2.0,12.0,9.857142857142858,5.1777914026662,69.0,10.571428571428571,4.831217169685037,148.0,9.766666666666667,4.952765394955751,293.0
2021-07-12,9,17536.48,2021,7,0,193,0,7.0,6.0,15.0,15.0,1.0,9.0,4.654746681256341,63.0,10.142857142857142,4.671635240916822,142.0,10.033333333333333,4.671877222445935,301.0
2021-07-13,11,22087.53,2021,7,1,194,0,9.0,3.0,17.0,17.0,7.0,8.142857142857142,3.287784027201927,57.0,9.714285714285714,4.250403988556171,136.0,10.166666666666666,4.639287499794239,305.0
2021-07-14,13,33332.06,2021,7,2,195,0,11.0,7.0,13.0,14.0,8.0,8.142857142857142,3.287784027201927,57.0,9.642857142857142,4.180672431322755,135.0,10.333333333333334,4.648569177962054,310.0
2021-07-15,10,21589.53,2021,7,3,196,0,13.0,9.0,8.0,12.0,14.0,8.428571428571429,3.359421718944286,59.0,9.5,4.127767137141056,133.0,10.2,4.596850496019919,306.0
2021-07-16,10,19782.32,2021,7,4,197,0,10.0,11.0,6.0,11.0,17.0,9.0,3.2145502536643593,63.0,9.428571428571429,4.10842072810478,132.0,9.966666666666667,4.413797593388515,299.0
2021-07-17,3,7242.200000000001,2021,7,5,198,1,10.0,13.0,3.0,6.0,8.0,9.0,3.2145502536643593,63.0,9.214285714285714,4.370857536501931,129.0,9.8,4.581823157682518,294.0
2021-07-18,7,9568.42,2021,7,6,199,1,3.0,10.0,7.0,4.0,6.0,9.0,3.2145502536643593,63.0,9.428571428571429,4.164211731007378,132.0,9.833333333333334,4.556793589366529,295.0
2021-07-19,10,28406.22,2021,7,0,200,0,7.0,10.0,9.0,15.0,6.0,9.142857142857142,3.2366943748507877,64.0,9.071428571428571,3.8523576340546914,127.0,9.966666666666667,4.498914300701606,299.0
2021-07-20,14,27110.010000000002,2021,7,1,201,0,10.0,3.0,11.0,17.0,6.0,9.571428571428571,3.690399384761472,67.0,8.857142857142858,3.438629934170866,124.0,10.233333333333333,4.492778368811924,307.0
2021-07-21,15,41017.91,2021,7,2,202,0,14.0,7.0,13.0,13.0,12.0,9.857142857142858,4.059087394500233,69.0,9.0,3.658499061721282,126.0,10.333333333333334,4.566242953746947,310.0
2021-07-22,14,33772.82,2021,7,3,203,0,15.0,10.0,10.0,8.0,10.0,10.428571428571429,4.353433237386458,73.0,9.428571428571429,3.8772370359532005,132.0,10.466666666666667,4.614320537521042,314.0
2021-07-23,9,20112.46,2021,7,4,204,0,14.0,14.0,10.0,6.0,18.0,10.285714285714286,4.38612531035029,72.0,9.642857142857142,3.7541186173863403,135.0,10.166666666666666,4.395007617060856,305.0
2021-07-24,8,12448.86,2021,7,5,205,1,9.0,15.0,3.0,3.0,15.0,11.0,3.2659863237109272,77.0,10.0,3.28165061656949,140.0,9.933333333333334,4.3146369434777405,298.0
2021-07-25,3,9352.619999999999,2021,7,6,206,1,8.0,14.0,7.0,7.0,11.0,10.428571428571429,4.276179870598812,73.0,9.714285714285714,3.7092103955211133,136.0,9.666666666666666,4.490091261904352,290.0
2021-07-26,11,26767.27,2021,7,0,207,0,3.0,9.0,10.0,9.0,4.0,10.571428571428571,4.276179870598811,74.0,9.857142857142858,3.7180876568709302,138.0,9.9,4.3656180192104665,297.0
2021-07-27,11,29189.66,2021,7,1,208,0,11.0,8.0,14.0,11.0,2.0,10.142857142857142,4.0178174601215195,71.0,9.857142857142858,3.7180876568709302,138.0,10.2,4.105505135034307,306.0
2021-07-28,14,26879.1,2021,7,2,209,0,11.0,3.0,15.0,13.0,15.0,10.0,3.829708431025379,70.0,9.928571428571429,3.791981128529126,139.0,10.166666666666666,4.069087276572939,305.0
2021-07-29,19,43722.48,2021,7,3,210,0,14.0,11.0,14.0,10.0,17.0,10.714285714285714,4.990467102863426,75.0,10.571428571428571,4.501525992786938,148.0,10.233333333333333,4.199206274206269,307.0
2021-07-30,16,45569.34,2021,7,4,211,0,19.0,11.0,9.0,10.0,14.0,11.714285714285714,5.282495802626068,82.0,11.0,4.7231019793873275,154.0,10.3,4.276237469616449,309.0
2021-07-31,2,3584.31,2021,7,5,212,1,16.0,14.0,8.0,3.0,12.0,10.857142857142858,6.36209010280353,76.0,10.928571428571429,4.859000937424307,153.0,9.966666666666667,4.521849891004958,299.0
2021-08-01,6,12928.18,2021,8,6,213,1,2.0,19.0,3.0,7.0,11.0,11.285714285714286,5.822779568622021,79.0,10.857142857142858,4.92805380304583,152.0,9.8,4.574290975772575,294.0
2021-08-02,6,21844.54,2021,8,0,214,0,6.0,16.0,11.0,10.0,6.0,10.571428571428571,6.160550377391709,74.0,10.571428571428571,5.0947074455795915,148.0,9.8,4.574290975772575,294.0
2021-08-03,7,16535.67,2021,8,1,215,0,6.0,2.0,11.0,14.0,4.0,10.0,6.298147875897077,70.0,10.071428571428571,5.0757990763757,141.0,9.9,4.474833843958279,297.0
2021-08-04,17,33236.39,2021,8,2,216,0,7.0,6.0,14.0,15.0,15.0,10.428571428571429,6.70465367878022,73.0,10.214285714285714,5.25032704371206,143.0,9.966666666666667,4.567375563737871,299.0
2021-08-05,12,30578.25,2021,8,3,217,0,17.0,6.0,19.0,14.0,17.0,9.428571428571429,5.652643713553966,66.0,10.071428571428571,5.165928105075925,141.0,9.8,4.389642982890672,294.0
2021-08-06,14,25268.87,2021,8,4,218,0,12.0,7.0,16.0,9.0,13.0,9.142857142857142,5.304984179322063,64.0,10.428571428571429,5.258169990438861,146.0,9.833333333333334,4.418482602177706,295.0
2021-08-07,4,6439.24,2021,8,5,219,1,14.0,17.0,2.0,8.0,8.0,9.428571428571429,4.8941169737125385,66.0,10.142857142857142,5.503245795502362,142.0,9.7,4.5345417591546315,291.0
2021-08-08,8,14809.41,2021,8,6,220,1,4.0,12.0,6.0,3.0,6.0,9.714285714285714,4.7157284949512785,68.0,10.5,5.155281086121613,147.0,9.766666666666667,4.492778368811921,293.0
2021-08-09,14,27992.53,2021,8,0,221,0,8.0,14.0,6.0,11.0,3.0,10.857142857142858,4.6342410895626305,76.0,10.714285714285714,5.23932719445442,150.0,10.133333333333333,4.368644809464866,304.0
2021-08-10,18,47074.24,2021,8,1,222,0,14.0,4.0,7.0,11.0,7.0,12.428571428571429,4.961758520831874,87.0,11.214285714285714,5.590907060418905,157.0,10.5,4.554270447650732,315.0
2021-08-11,10,21984.239999999998,2021,8,2,223,0,18.0,8.0,17.0,14.0,9.0,11.428571428571429,4.577377082170649,80.0,10.928571428571429,5.539567960302804,153.0,10.533333333333333,4.546566217247481,316.0
2021-08-12,13,45955.47,2021,8,3,224,0,10.0,14.0,12.0,19.0,11.0,11.571428571428571,4.613644360558626,81.0,10.5,5.080127194046668,147.0,10.6,4.56825628848047,318.0
2021-08-13,20,34517.94,2021,8,4,225,0,13.0,18.0,14.0,16.0,13.0,12.428571428571429,5.593363414414834,87.0,10.785714285714286,5.507736816076547,151.0,10.833333333333334,4.864249123989218,325.0
2021-08-14,4,9602.01,2021,8,5,226,1,20.0,10.0,4.0,2.0,10.0,12.428571428571429,5.593363414414834,87.0,10.928571428571429,5.28370915338672,153.0,10.633333333333333,5.020532554066029,319.0
2021-08-15,6,17264.71,2021,8,6,227,1,4.0,13.0,8.0,6.0,10.0,12.142857142857142,5.899959644736895,85.0,10.928571428571429,5.28370915338672,153.0,10.5,5.090559213234656,315.0
2021-08-16,12,28250.920000000002,2021,8,0,228,0,6.0,20.0,14.0,6.0,3.0,11.857142857142858,5.843188953205027,83.0,11.357142857142858,5.09308947884883,159.0,10.8,4.8947544054482615,324.0
2021-08-17,13,22386.88,2021,8,1,229,0,12.0,4.0,18.0,7.0,7.0,11.142857142857142,5.241773600241681,78.0,11.785714285714286,4.948637286062823,165.0,11.0,4.856563280402277,330.0
2021-08-18,15,41667.35,2021,8,2,230,0,13.0,6.0,10.0,17.0,10.0,11.857142857142858,5.398412465054635,83.0,11.642857142857142,4.813556862687912,163.0,11.166666666666666,4.906598887587834,335.0
2021-08-19,21,56807.53,2021,8,3,231,0,15.0,12.0,13.0,12.0,14.0,13.0,6.429100507328641,91.0,12.285714285714286,5.426836044192759,172.0,11.4,5.2034471332920775,342.0
2021-08-20,9,20084.16,2021,8,4,232,0,21.0,13.0,20.0,14.0,15.0,11.428571428571429,5.740416444159875,80.0,11.928571428571429,5.469696739087338,167.0,11.2,5.1755392855770825,336.0
2021-08-21,6,10545.38,2021,8,5,233,1,9.0,15.0,4.0,4.0,14.0,11.714285714285714,5.345224838248499,82.0,12.071428571428571,5.269130503578034,169.0,10.933333333333334,5.232084923209691,328.0
2021-08-22,5,9958.759999999998,2021,8,6,234,1,6.0,21.0,6.0,8.0,9.0,11.571428571428571,5.533448076836698,81.0,11.857142857142858,5.5032457955023695,166.0,10.8,5.333045969269796,324.0
2021-08-23,15,33980.43,2021,8,0,235,0,5.0,9.0,12.0,14.0,8.0,12.0,5.6862407030773365,84.0,11.928571428571429,5.539567960302809,167.0,11.033333333333333,5.359383220646489,331.0
2021-08-24,14,22645.88,2021,8,1,236,0,15.0,6.0,13.0,18.0,3.0,12.142857142857142,5.7279598296011045,85.0,11.642857142857142,5.300321366993402,163.0,11.4,5.163532605253623,342.0
2021-08-25,17,36470.62,2021,8,2,237,0,14.0,5.0,15.0,10.0,11.0,12.428571428571429,5.940177967511947,87.0,12.142857142857142,5.461151510824074,170.0,11.6,5.262751345459709,348.0
